X,Y,Z
701134.171389,9312489.286243,0.000000,1340
701253.607889,9312308.673910,0.000000,1435
701173.396344,9312345.871546,0.000000,1384
701290.215056,9312223.446243,0.000000,1423
701140.411222,9312484.640077,0.000000,1340
701141.734222,9312480.797910,0.000000,1340
701228.933306,9312281.819660,0.000000,1380
701136.527556,9312479.085743,0.000000,1340
701251.998264,9312285.900285,0.000000,1432
701131.411056,9312477.315410,0.000000,1340
701138.469222,9312490.360077,0.000000,1340
701268.818222,9312306.200743,0.000000,1383
701313.632389,9312136.659410,0.000000,1371
701214.844889,9312164.735410,0.000000,1370
701276.941722,9312227.640632,0.000000,1422
701277.210514,9312280.889785,0.000000,1427
701206.180722,9312164.641577,0.000000,1370
701301.929389,9312131.832077,0.000000,0
701202.666945,9312166.021632,0.000000,1370
701323.231556,9312138.746077,0.000000,1371
701298.753389,9312269.523577,0.000000,1426
701268.496722,9312281.528910,0.000000,1428
701263.973960,9312301.802981,0.000000,1430
701304.104139,9312235.786160,0.000000,1421
701263.894167,9312287.861410,0.000000,1433
701329.808389,9312142.974410,0.000000,1371
701257.286289,9312292.803410,0.000000,1431
701232.317264,9312287.432160,0.000000,1380
701198.194556,9312165.618910,0.000000,1370
701268.885056,9312313.844410,0.000000,1383
701237.607889,9312370.497577,0.000000,1384
701233.060556,9312343.135577,0.000000,1384
701172.794818,9312346.970553,0.000000,1384
701311.711827,9312135.945660,0.000000,1371
701284.010264,9312279.689410,0.000000,1429
701225.960278,9312286.869854,0.000000,1380
701266.550306,9312312.765993,0.000000,1383
701191.325675,9312358.750339,0.000000,1384
701336.096389,9312152.855243,0.000000,1371
701177.467639,9312336.528035,0.000000,1384
701156.139989,9312360.294610,0.000000,1384
701162.694363,9312450.872568,0.000000,1340
701178.052405,9312481.647291,0.000000,1340
701144.670675,9312466.493553,0.000000,1340
701087.460295,9312430.119292,0.000000,1347
701212.440722,9312444.776743,0.000000,1340
701178.099889,9312433.475510,0.000000,1340
701151.260172,9312482.067487,0.000000,1340
701146.681116,9312470.707319,0.000000,1340
701183.134334,9312492.683394,0.000000,1340
701141.814389,9312455.571035,0.000000,1340
701206.239514,9312461.230285,0.000000,1340
701156.215730,9312437.641308,0.000000,1340
701209.466889,9312455.299910,0.000000,1340
701199.903818,9312447.029124,0.000000,1340
701218.109572,9312451.809033,0.000000,1340
701095.571631,9312423.276016,0.000000,1347
701099.979222,9312407.790577,0.000000,1348
701198.553556,9312451.653910,0.000000,1340
701087.062199,9312405.801648,0.000000,1348
701135.807278,9312471.767521,0.000000,1340
701195.217689,9312466.466310,0.000000,1340
701134.902681,9312483.904723,0.000000,1340
701129.441722,9312482.990577,0.000000,1340
701131.907860,9312476.236763,0.000000,1340
701209.825565,9312457.253528,0.000000,1340
701205.668483,9312448.514660,0.000000,1340
701162.993889,9312504.191410,0.000000,1438
701118.217389,9312431.828410,0.000000,1346
701113.123675,9312435.372839,0.000000,1346
701096.572389,9312437.511577,0.000000,1347
701103.572089,9312439.495010,0.000000,1347
701097.896411,9312438.025699,0.000000,1347
701098.402177,9312429.682986,0.000000,1347
701093.911264,9312411.373160,0.000000,1348
701091.547833,9312402.065521,0.000000,1348
701205.535734,9312448.500208,0.000000,1340
701121.342096,9312479.972481,0.000000,1340
701088.352472,9312430.058368,0.000000,1347
701079.487722,9312433.485243,0.000000,1347
701093.810722,9312417.461910,0.000000,1348
701204.978889,9312454.340243,0.000000,1340
701191.240355,9312448.749717,0.000000,1340
701135.923389,9312484.126910,0.000000,1340
701152.600583,9312479.601310,0.000000,1340
701203.830222,9312483.948243,0.000000,1439
701163.491640,9312450.787183,0.000000,1340
701113.397056,9312436.099160,0.000000,1346
701211.585556,9312450.475743,0.000000,1340
701087.072889,9312430.840743,0.000000,1347
701206.587556,9312442.811577,0.000000,1340
701196.464556,9312463.218493,0.000000,1340
701227.296460,9312455.758767,0.000000,1340
701178.172639,9312435.744660,0.000000,1340
701095.226556,9312423.378077,0.000000,1347
701099.352910,9312405.248056,0.000000,1348
701147.787264,9312430.883660,0.000000,1340
701201.918722,9312441.742577,0.000000,1340
701139.063889,9312453.593993,0.000000,1340
701112.767454,9312477.433514,0.000000,1340
701191.541927,9312448.718518,0.000000,1340
701157.056373,9312439.686519,0.000000,1340
701205.428722,9312449.577743,0.000000,1340
701163.008514,9312503.681702,0.000000,1438
701156.492953,9312438.265583,0.000000,1340
701098.823889,9312429.427910,0.000000,1347
701176.963662,9312479.567252,0.000000,1340
701086.837889,9312405.338910,0.000000,1348
701109.559722,9312406.738660,0.000000,1348
701022.351389,9312532.716910,0.000000,1342
701056.890639,9312482.560077,0.000000,1343
701026.508389,9312527.093410,0.000000,1342
701054.674889,9312453.786077,0.000000,1445
700885.423306,9312212.421493,0.000000,1334
701383.996960,9312178.542410,0.000000,1495
701392.867889,9312204.122577,0.000000,1498
701386.039056,9312170.862743,0.000000,1494
701369.538656,9312202.049877,0.000000,1496
701383.722532,9312243.358981,0.000000,1500
701178.392833,9312312.903854,0.000000,1444
701370.375389,9312232.119501,0.000000,1499
701360.324500,9312251.027966,0.000000,1451
701384.197389,9312250.149981,0.000000,1501
701048.568556,9312485.361910,0.000000,1343
701023.023167,9312520.587521,0.000000,1342
701082.960780,9312400.841888,0.000000,1450
701099.176514,9312443.352035,0.000000,1347
701092.327764,9312465.153535,0.000000,1345
701169.948556,9312127.196410,0.000000,1449
701097.981139,9312421.518910,0.000000,1347
701092.553556,9312455.087077,0.000000,1345
701051.006889,9312531.900410,0.000000,1341
700890.801289,9312208.058810,0.000000,1334
701375.069389,9312200.527243,0.000000,1496
701388.722818,9312172.373124,0.000000,1494
701379.714139,9312174.185535,0.000000,1495
701383.100278,9312206.969188,0.000000,1498
701392.900389,9312202.442696,0.000000,1498
701386.638139,9312238.074035,0.000000,1500
701382.952139,9312189.882660,0.000000,1497
701053.650722,9312465.826410,0.000000,1344
701057.528556,9312465.801910,0.000000,1344
701049.949532,9312539.088696,0.000000,1341
701376.699480,9312180.207683,0.000000,1495
701134.267889,9312273.682577,0.000000,1377
701390.788235,9312192.364948,0.000000,1498
701362.737389,9312244.727660,0.000000,1452
701054.957278,9312524.133966,0.000000,1447
701140.661722,9312126.611577,0.000000,1448
701374.741056,9312190.256743,0.000000,1497
701389.829620,9312207.226872,0.000000,1498
701100.937889,9312429.349097,0.000000,1347
701193.268014,9312316.482535,0.000000,1443
700925.050222,9312158.926077,0.000000,1338
701106.826722,9312386.656243,0.000000,1440
700909.186389,9312112.394410,0.000000,1339
700913.618189,9312115.102810,0.000000,1339
701181.071389,9312312.505035,0.000000,1441
701021.517167,9312526.289632,0.000000,1342
700884.785222,9312211.528077,0.000000,1334
701095.173489,9312434.367410,0.000000,1347
701375.367568,9312200.267436,0.000000,1496
701391.077556,9312172.954743,0.000000,1494
700941.146472,9312138.083327,0.000000,1338
701375.114514,9312206.233660,0.000000,1496
701091.309389,9312457.914299,0.000000,1345
701062.268222,9312486.509077,0.000000,1343
701188.882889,9312315.172035,0.000000,1442
701061.848264,9312499.261910,0.000000,1446
